Circuit: * D:\Google Drive\Delta Technologies\Projects\deltaSigmaADC\SPICE\deltaSigmaFirstOrderModulator.asc

Limiting rise time of source v3 to 5e-006
Limiting fall time of source v3 to 5e-006
Instance "m:u1:6": Length shorter than recommended for a level 2 MOSFET.
Instance "m:u1:5": Length shorter than recommended for a level 2 MOSFET.
Instance "m:u1:4": Length shorter than recommended for a level 2 MOSFET.
Instance "m:u1:3": Length shorter than recommended for a level 2 MOSFET.
Instance "m:u1:2": Length shorter than recommended for a level 2 MOSFET.
Instance "m:u1:1": Length shorter than recommended for a level 2 MOSFET.
Direct Newton iteration for .op point succeeded.
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604872 to 0.000604872
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 +to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 +to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604873 to 0.000604873
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 +to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 +to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604874 to 0.000604874
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 +to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604875
Heightened Def Con from 0.000604875 to 0.000604876
Heightened Def Con from 0.000604876 to 0.000604876
Heightened Def Con from 0.000604876 to 0.000604876
Heightened Def Con from 0.000604876 to 0.000604876
Heightened Def Con from 0.000604876 to 0.000604876
Heightened Def Con from 0.000604876 to 0.000604876
Heightened Def Con from 0.000604876 to 0.000604876
